"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime"
"1","USGS","01119375",2017-01-11,"10:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,99,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-11 10:00:00
"2","USGS","01119375",2017-03-13,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,23,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-13 09:30:00
"3","USGS","01119375",2017-05-09,"09:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,46,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-09 09:15:00
"4","USGS","01119375",2017-07-03,"10:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,160,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-03 10:00:00
"5","USGS","01119375",2017-08-07,"07:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,240,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-07 07:45:00
"6","USGS","01119375",2017-09-13,"13:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","7","3",NA,"50468",NA,41,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-13 13:30:00
"7","USGS","01119375",2017-11-13,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,180,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-13 09:30:00
"8","USGS","01119375",2018-01-08,"09:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,51,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-08 09:15:00
"9","USGS","01119375",2018-03-28,"13:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,5,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-28 13:45:00
"10","USGS","01119375",2018-05-09,"08:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,68,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-09 08:45:00
"11","USGS","01119375",2018-07-12,"11:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,73,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-12 11:45:00
"12","USGS","01119375",2018-08-06,"11:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,130,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-06 11:45:00
"13","USGS","01119375",2018-09-04,"13:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,72,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-04 13:45:00
"14","USGS","01119375",2018-11-08,"08:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","7","3",NA,"50468",NA,110,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-08 08:45:00
"15","USGS","01120800",2017-01-11,"14:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","9",NA,"50468",NA,49,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-11 14:00:00
"16","USGS","01120800",2017-03-13,"12:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","9",NA,"50468",NA,12,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-13 12:15:00
"17","USGS","01120800",2017-05-09,"12:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","9",NA,"50468",NA,83,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-09 12:30:00
"18","USGS","01120800",2017-06-01,"07:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,86,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-01 07:45:00
"19","USGS","01120800",2017-07-03,"07:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","9",NA,"50468",NA,140,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-03 07:45:00
"20","USGS","01120800",2017-08-07,"10:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","9",NA,"50468",NA,190,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-07 10:15:00
"21","USGS","01120800",2017-09-13,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,39,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-13 10:45:00
"22","USGS","01120800",2017-11-13,"12:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,36,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-13 12:00:00
"23","USGS","01120800",2018-01-08,"11:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","9",NA,"50468",NA,40,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-08 11:15:00
"24","USGS","01120800",2018-03-28,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,14,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-28 09:15:00
"25","USGS","01120800",2018-05-09,"11:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","7","9",NA,"50468",NA,22,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-09 11:00:00
"26","USGS","01120800",2018-06-04,"13:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","9",NA,"50468",NA,160,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-04 13:00:00
"27","USGS","01120800",2018-07-12,"08:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,60,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-12 08:45:00
"28","USGS","01120800",2018-08-06,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","9",NA,"50468",NA,390,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-06 09:15:00
"29","USGS","01120800",2018-09-04,"10:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,130,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-04 10:30:00
"30","USGS","01120800",2018-11-08,"11:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","9",NA,"50468",NA,41,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-08 11:30:00
"31","USGS","01122610",2017-01-10,"13:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,75,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-10 13:30:00
"32","USGS","01122610",2017-02-15,"09:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,35,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-02-15 09:00:00
"33","USGS","01122610",2017-03-22,"07:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,220,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-22 07:45:00
"34","USGS","01122610",2017-04-11,"10:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","7","3",NA,"50468",NA,85,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-04-11 10:00:00
"35","USGS","01122610",2017-05-08,"12:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,91,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-08 12:45:00
"36","USGS","01122610",2017-06-05,"11:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,55,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-05 11:15:00
"37","USGS","01122610",2017-07-11,"10:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,120,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-11 10:30:00
"38","USGS","01122610",2017-08-14,"08:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,43,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-14 08:00:00
"39","USGS","01122610",2017-09-08,"08:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,410,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-08 08:30:00
"40","USGS","01122610",2017-10-11,"14:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,61,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-10-11 14:00:00
"41","USGS","01122610",2017-11-02,"12:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,120,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-02 12:00:00
"42","USGS","01122610",2017-12-07,"11:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,76,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-12-07 11:15:00
"43","USGS","01122610",2018-01-02,"10:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,52,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-02 10:30:00
"44","USGS","01122610",2018-02-02,"09:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,170,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-02-02 09:00:00
"45","USGS","01122610",2018-03-21,"11:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,60,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-21 11:30:00
"46","USGS","01122610",2018-04-16,"13:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,210,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-04-16 13:15:00
"47","USGS","01122610",2018-05-14,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","7","3",NA,"50468",NA,50,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-14 09:15:00
"48","USGS","01122610",2018-06-21,"14:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-1730329 Improper sample container; TOC in amber 250mL bottle","50468",NA,43,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-21 14:15:00
"49","USGS","01122610",2018-07-18,"09:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"7","9","3",NA,"50468",NA,2000,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-18 09:30:00
"50","USGS","01122610",2018-08-02,"12:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-2210068 Ok to login warm samples per Martin   FED EX LATE DELIVERY Chilled containers received warm at 11.8  Degrees C","50468",NA,34,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-02 12:45:00
"51","USGS","01122610",2018-09-10,"12:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,38,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-10 12:30:00
"52","USGS","01122610",2018-10-04,"13:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,410,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-10-04 13:30:00
"53","USGS","01122610",2018-12-13,"12:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,43,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-12-13 12:15:00
"54","USGS","01124000",2017-01-04,"10:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,160,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-04 10:45:00
"55","USGS","01124000",2017-03-02,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3","L-0650011 FED EX LATE DELIVERY","50468",NA,44,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-02 09:30:00
"56","USGS","01124000",2017-05-16,"10:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,72,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-16 10:00:00
"57","USGS","01124000",2017-06-27,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3","L-1790134 Updated Time from 0815 per J. Mullaney 9/6/17","50468",NA,84,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-27 09:15:00
"58","USGS","01124000",2017-07-24,"08:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3","L-2060167 Updated Time from 0730 per J. Mullaney 9/6/17","50468",NA,90,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-24 08:30:00
"59","USGS","01124000",2017-08-16,"13:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3","L-2290156 Updated Time from  1215 per J.Mullaney. JPC 8/24/17","50468",NA,78,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-16 13:15:00
"60","USGS","01124000",2017-09-12,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,72,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-12 09:15:00
"61","USGS","01124000",2018-01-03,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,96,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-03 09:30:00
"62","USGS","01124000",2018-03-19,"09:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","7","3",NA,"50468",NA,39,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-19 09:45:00
"63","USGS","01124000",2018-05-03,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,17,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-03 09:15:00
"64","USGS","01124000",2018-06-11,"08:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,91,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-11 08:45:00
"65","USGS","01124000",2018-07-12,"08:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,47,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-12 08:30:00
"66","USGS","01124000",2018-08-13,"10:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,88,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-13 10:30:00
"67","USGS","01124000",2018-09-06,"10:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,40,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-06 10:00:00
"68","USGS","01124000",2018-11-07,"09:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,88,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-07 09:15:00
"69","USGS","01125100",2017-01-04,"13:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,140,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-04 13:15:00
"70","USGS","01125100",2017-03-02,"10:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3","L-0650010 FED EX LATE DELIVERY","50468",NA,52,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-02 10:15:00
"71","USGS","01125100",2017-05-16,"12:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","7","3",NA,"50468",NA,150,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-16 12:00:00
"72","USGS","01125100",2017-06-27,"10:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3","L-1790133 Updated Time from 0930 per J. Mullaney 9/6/17","50468",NA,40,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-27 10:30:00
"73","USGS","01125100",2017-07-24,"09:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3","L-2060168 Updated Time from 0845 per J. Mullaney 9/6/17","50468",NA,93,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-24 09:45:00
"74","USGS","01125100",2017-08-16,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3","L-2290155 Updated Time from  0945 per J.Mullaney. JPC 8/24/17","50468",NA,150,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-16 10:45:00
"75","USGS","01125100",2017-09-12,"11:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,34,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-12 11:15:00
"76","USGS","01125100",2018-01-03,"11:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,36,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-03 11:00:00
"77","USGS","01125100",2018-03-19,"12:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,36,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-19 12:00:00
"78","USGS","01125100",2018-05-03,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,16,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-03 10:45:00
"79","USGS","01125100",2018-06-11,"10:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,66,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-11 10:00:00
"80","USGS","01125100",2018-07-12,"10:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,33,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-12 10:15:00
"81","USGS","01125100",2018-08-13,"13:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,76,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-13 13:00:00
"82","USGS","01125100",2018-09-06,"11:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,30,NA,"BAC14","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-06 11:45:00
